scan_idx,phant_id,birads,beamformer,use_bent_ray,use_cf,delay_model,breast_radius_mm,grid_radius_mm,tvsvd_removed,peak_x_mm,peak_y_mm,gt_x_mm,gt_y_mm,gt_r_mm,blob_area_px,blob_compactness,cf_at_peak,runtime_sec,localization_error_mm,iou,dice,scr_db,smr_db,cnr
83,A14F12,3.0,das,False,False,geometry_informed,45.4,68.1,1,12.123208463834015,59.69194476248685,20.0,20.0,10.0,299,0.7050750260261573,,0.7300446999979613,40.46596500681188,0.0,0.0,6.928310382396942,6.668291930006161,4.3128458085669426
97,A11F1,1.0,das,False,False,geometry_informed,33.1,49.650000000000006,1,-4.696520943801009,4.140378179535638,0.0,-22.5,15.0,503,0.38579616815323875,,4.070134800000233,27.051193292057196,0.0016542597187758478,0.0033030553261767133,2.3476788695806285,2.1967901891080075,1.052820045300989
329,A12F3,2.0,das,False,False,geometry_informed,39.0,58.5,1,21.130871017238842,-11.446371743752266,-7.5,-27.5,15.0,486,0.5235987755982988,,2.8577109999969252,32.824468851689936,0.0,0.0,2.1403945414681793,2.044897767167099,0.7938414386823114
147,A12F1,1.0,das,False,False,geometry_informed,39.0,58.5,1,0.7855200822668018,0.9718891485145106,-22.5,-7.5,10.0,817,0.327706750676097,,0.7002409999986412,24.778788332894095,0.08620689655172414,0.15873015873015872,2.716682562178506,2.50063869373035,1.1047046035424735
337,A16F3,2.0,das,False,False,geometry_informed,57.0,85.5,1,-75.31599682145081,-70.9925118620048,22.5,22.5,10.0,385,0.4838052686528282,,3.0682316000020364,135.3100846516666,0.0,0.0,10.848850036092827,10.259975158998252,5.255093321455193
400,A2F5,4.0,das,False,False,geometry_informed,48.5,72.75,1,-68.8994147150041,-58.51942983075769,-10.0,-15.0,5.0,287,0.2980618484562878,,7.73823640000046,73.23306511791162,0.0,0.0,10.053862568558126,9.557066544922698,5.908674516500005
120,A14F1,1.0,das,False,False,geometry_informed,45.4,68.1,1,-0.3430044296634051,-0.5061568930424618,-22.5,-22.5,15.0,799,0.37790395275971916,,3.941764700000931,31.219570581886277,0.0,0.0,3.1553769125115014,2.9650208407834198,1.1327752714516548
40,A3F12,2.0,das,False,False,geometry_informed,56.9,85.35,1,-41.02556195805399,-81.49290731167972,22.5,-22.5,15.0,561,0.28239600683606375,,7.61947329999748,86.69290706379034,0.0,0.0,8.01263827088343,7.594631430481964,2.956608919046793
142,A2F1,1.0,das,False,False,geometry_informed,48.5,72.75,1,5.259691046647611,-3.2271866661815998,-7.5,-37.5,10.0,815,0.2897689013892804,,0.649498599999788,36.57096456781882,0.0,0.0,3.14771042800324,2.9767900542402663,1.1866314349627398
364,A15F5,4.0,das,False,False,geometry_informed,56.2,84.30000000000001,1,-76.2900287425779,-52.73477504995863,-37.5,22.5,5.0,726,0.2637063552440964,,7.085539800002152,84.6459550520159,0.0,0.0,10.649800743582059,9.623288441379884,4.811388079752206
502,A14F2,2.0,das,False,False,geometry_informed,45.4,68.1,1,-60.70953710506573,-51.76250249891421,7.5,22.5,10.0,433,0.8092264241548962,,3.504909899998893,100.83382482822209,0.0,0.0,6.8975041808580535,6.528983135742434,4.335122206115158
491,A15F3,2.0,das,False,False,geometry_informed,56.2,84.30000000000001,1,-78.45760756403459,73.24582083656124,-22.5,-10.0,10.0,347,0.5041658692545535,,2.9946354999992764,100.30513711193139,0.0,0.0,13.854418236369055,12.783503559875722,11.711896903355914
247,A16F2,1.0,das,False,False,geometry_informed,57.0,85.5,1,-77.60433933832688,72.82250116703369,-7.5,-52.5,5.0,487,0.44706132582313657,,2.9571491999995487,143.59786799540043,0.0,0.0,12.016886414097419,11.063610881796821,8.771850008171613
160,A12F1,1.0,das,False,False,geometry_informed,39.0,58.5,1,-3.074375590686979,-4.297632632608069,22.5,-7.5,5.0,784,0.3897011416343337,,0.6762013000006846,25.7740924885681,0.03841536614645858,0.07398843930635839,2.5091129318841605,2.3219754300181297,1.1124889404653422
274,A16F14,3.0,das,False,False,geometry_informed,57.0,85.5,1,-18.815466510673648,83.05366933300951,-22.5,-37.5,5.0,468,0.2083709413095271,,0.6030061999990721,120.60996217844762,0.0,0.0,10.94450410620112,10.222718868266005,7.26463997949924
89,A11F1,1.0,das,False,False,geometry_informed,33.1,49.650000000000006,1,7.991410559498752,-4.294041888089194,22.5,-22.5,15.0,660,0.3083657274493253,,3.9432482999982312,23.27995013580732,0.18181818181818182,0.3076923076923077,2.7621313509343266,2.519275871796009,1.2030059999638003
76,A13F4,3.0,das,False,False,geometry_informed,43.8,65.69999999999999,1,-9.71579217920236,8.987716224253337,7.5,37.5,10.0,401,0.6507121147156544,,3.9278997000001254,33.30666339437488,0.0,0.0,3.054566338691889,2.9552414008230055,1.2094100545147817
246,A16F2,1.0,das,False,False,geometry_informed,57.0,85.5,1,-79.45639202923658,64.7490934505594,7.5,-52.5,10.0,473,0.36278645633495415,,2.9655251999975007,145.97521717647928,0.0,0.0,10.567652146878606,9.899845525273005,7.049593200727165
421,A1F4,,das,False,False,geometry_informed,22.9,34.349999999999994,1,-16.715380074382992,-22.117686635453655,-15.0,20.0,10.0,239,0.3003362576831842,,3.420565799999167,42.152604383618595,0.0,0.0,1.6284784883583594,1.5331605838420783,0.8600063798256977
449,A12F13,4.0,das,False,False,geometry_informed,39.0,58.5,1,2.415483184540008,3.2616623525036204,-15.0,-37.5,15.0,825,0.3029147043636616,,6.876878099999885,44.326201870795416,0.0,0.0,2.8829051271429162,2.6469871876919395,1.1011604232221661
490,A3F4,,das,False,False,geometry_informed,56.9,85.35,1,-81.53166982915904,-81.52787937035724,-22.5,-37.5,5.0,93,0.9540183405186963,,3.8242261999985203,73.64232617638837,0.0,0.0,12.757481400384854,12.520131907955282,16.26661854009043
201,A3F1,,das,False,False,geometry_informed,56.9,85.35,1,82.22588689279614,82.2604450887467,-22.5,-37.5,5.0,77,1.075122819228507,,0.6606078000004345,159.09140640945208,0.0,0.0,11.703710746532563,11.550416014701089,12.555801240468524
423,A1F4,,das,False,False,geometry_informed,22.9,34.349999999999994,1,1.4327071714119284,-1.7782875284736834,7.5,7.5,5.0,431,0.5756303257294935,,0.5980033000014373,11.085966882905005,0.11842105263157894,0.21176470588235294,1.8387925287763496,1.6419524825619773,1.0459267858534909
208,A12F2,2.0,das,False,False,geometry_informed,39.0,58.5,1,-50.45719559030108,-24.326205665499256,37.5,-7.5,5.0,650,0.20834968113798238,,2.696620200000325,89.5521605166964,0.0,0.0,5.550224032974055,5.054638450910507,3.3127707844838215
138,A2F1,1.0,das,False,False,geometry_informed,48.5,72.75,1,-67.61182212727678,-68.4410059500038,22.5,-7.5,15.0,132,0.85679799643358,,3.6104747999997926,108.78394501624018,0.0,0.0,10.450183559862701,10.1903741234055,10.426517685047859
163,A12F1,1.0,das,False,False,geometry_informed,39.0,58.5,1,1.5829293522967745,0.9130843905193815,-7.5,7.5,5.0,720,0.3670650672375595,,0.590204399999493,11.219940412730976,0.10027472527472528,0.1822721598002497,2.786694109414429,2.5892216593226562,1.0463722044127606
