scan_idx,phant_id,birads,beamformer,use_bent_ray,use_cf,delay_model,breast_radius_mm,grid_radius_mm,tvsvd_removed,peak_x_mm,peak_y_mm,gt_x_mm,gt_y_mm,gt_r_mm,blob_area_px,blob_compactness,cf_at_peak,runtime_sec,localization_error_mm,iou,dice,scr_db,smr_db,cnr
337,A16F3,2.0,das,False,True,two_medium,57.0,85.5,1,0.6385294470601497,0.8607867568201646,22.5,22.5,10.0,1014,0.3492859242608536,0.035941513761214336,0.82297970000036,30.76002998244419,0.0,0.0,9.286060686978859,8.29436715909062,6.731135718595436
142,A2F1,1.0,das,False,True,two_medium,48.5,72.75,1,0.8160638995359909,-2.1717018229469147,-7.5,-37.5,10.0,638,0.29448464470013413,0.01873136142203568,0.5945336000004318,36.293877870350784,0.0,0.0,11.68402020805562,10.20548240708723,13.045116709036316
292,A15F14,3.0,das,False,True,two_medium,56.2,84.30000000000001,1,21.570623151351846,35.40280883286753,37.5,-7.5,5.0,744,0.3312563682356584,0.01656394243886563,0.6070901999992202,45.764572023955644,0.0,0.0,4.1580426910912855,3.9822068604263032,0.4370507737600503
477,A13F11,2.0,das,False,True,two_medium,43.8,65.69999999999999,1,-20.787503121382237,-12.250540399145036,-7.5,-37.5,15.0,281,0.7636570377670691,0.06350575729788364,0.5209632999994938,28.53231412514501,0.01642710472279261,0.03232323232323232,4.5549937793024995,4.428913341113124,0.39154203108438995
57,A12F11,2.0,das,False,True,two_medium,39.0,58.5,1,15.473693927269277,16.929120973086103,22.5,-22.5,5.0,484,0.6464154933946051,0.07611359685022785,0.5519444000001386,40.05027537655579,0.0,0.0,6.079767538665726,5.641479620427799,0.47569537688664787
182,A1F1,,das,False,True,two_medium,22.9,34.349999999999994,1,-0.8417840372120703,-1.4241634947731603,7.5,-22.5,5.0,222,1.2628946475272687,0.06293725098696154,0.5421485000006214,22.66663286239353,0.0,0.0,11.95906740838337,9.742287171394956,10.84094097185346
35,A11F11,3.0,das,False,True,two_medium,33.1,49.650000000000006,1,-2.359486450658792,-0.24359067358882255,22.5,-22.5,5.0,364,0.7147123286916779,0.022351664365783425,0.5562342000011995,33.36677722968238,0.0,0.0,9.685949385478702,8.559052890758528,6.229464073482315
467,A11F14,4.0,das,False,True,two_medium,33.1,49.650000000000006,1,-0.43958314126166925,1.2030219220607627,0.0,15.0,5.0,296,0.967649766350238,0.38767706062647483,0.5428674000013416,13.803979043059192,0.0443213296398892,0.08488063660477453,9.624888292180469,8.700699184415349,6.681832083975557
358,A16F5,4.0,das,False,True,two_medium,57.0,85.5,1,-1.6002674877886123,-0.08766564325367446,17.5,17.5,15.0,423,0.6562437987498678,0.02238392257646911,0.5472790000003442,25.96432554263562,0.002657218777679362,0.00530035335689046,10.436797589183705,9.85324674359188,8.185185480759738
285,A15F14,3.0,das,False,True,two_medium,56.2,84.30000000000001,1,-0.2965143304534187,0.18838507500940635,-37.5,-22.5,15.0,556,0.4471617319413568,0.06881734153244347,0.5514617000008002,43.57593559840187,0.0,0.0,12.276044702964096,11.117660646223264,9.950539453859836
32,A11F11,3.0,das,False,True,two_medium,33.1,49.650000000000006,1,-2.417516712604161,0.6703723556825323,-7.5,-37.5,10.0,352,0.8532720787527832,0.04327593640432427,0.539745000000039,38.507258564303314,0.0,0.0,9.926250257704481,8.770985351290763,6.227080298657858
453,A12F13,4.0,das,False,True,two_medium,39.0,58.5,1,-1.8946948097768792,3.4312956584048555,37.5,5.0,15.0,654,0.3963351843070457,0.004072405368583311,0.5355075999996188,39.425915493071315,0.0,0.0,9.6312884748112,8.218381560880983,5.7747059018809965
288,A15F14,3.0,das,False,True,two_medium,56.2,84.30000000000001,1,-1.9202212526191322,-1.4187946930627175,-7.5,37.5,5.0,524,0.4729085178055305,0.16027875558361526,0.5533082999991166,39.31674593898241,0.0,0.0,9.718897019532317,9.105053557581515,7.162583377401246
500,A15F12,2.0,das,False,True,two_medium,56.2,84.30000000000001,1,-0.6065231983805679,2.6596447802407295,22.5,-22.5,5.0,720,0.3578888035417351,0.023711915031468765,0.5560146999996505,34.160198181292714,0.029639175257731958,0.057571964956195244,8.969768400828626,8.2819427076213,5.87361614010356
316,A11F12,4.0,das,False,True,two_medium,33.1,49.650000000000006,1,4.641791461833107,-2.2360020430142806,15.0,7.5,10.0,434,0.450727673275362,0.028177846185605218,0.543479699999807,14.215562595329521,0.038834951456310676,0.07476635514018691,10.336154541430655,8.822019686009073,6.549145506401146
114,A13F1,1.0,das,False,True,two_medium,43.8,65.69999999999999,1,0.5013890975352374,2.6806652892702205,-7.5,-37.5,10.0,875,0.2313688723079765,0.013125091846238487,0.5783375000009983,40.969599590165885,0.0,0.0,9.837185672609227,8.292973875051409,6.661030264431853
76,A13F4,3.0,das,False,True,two_medium,43.8,65.69999999999999,1,1.7746217680450338,-1.5488028929667028,7.5,37.5,10.0,523,0.6194939986153122,0.0053350895487893815,0.6245976999998675,39.46630161634997,0.0,0.0,11.260390263676648,9.906988998051318,9.421200886603774
152,A12F1,1.0,das,False,True,two_medium,39.0,58.5,1,-2.1434263808854,1.2694222746632595,-22.5,7.5,5.0,799,0.3031194940488159,0.0016703669028829242,0.6192188000004535,21.288733835103834,0.018518518518518517,0.03636363636363636,10.054854996043066,8.22574536365594,5.9607752890463095
126,A14F1,1.0,das,False,True,two_medium,45.4,68.1,1,-6.321876646153009,4.236440398284925,22.5,7.5,10.0,486,0.31609420416016554,0.2221292614101455,0.5510364000001573,29.006057896239653,0.02681992337164751,0.05223880597014925,8.90543090899466,8.213098317368155,2.8652018807209387
345,A11F11,3.0,das,False,True,two_medium,33.1,49.650000000000006,1,-0.8789341921210393,0.430745115266973,-7.5,-22.5,10.0,368,0.7409749056375862,0.05051197843666989,0.5270321000007243,23.867500580781474,0.0,0.0,9.920835431406447,8.721161467979261,6.794251989802104
315,A11F12,4.0,das,False,True,two_medium,33.1,49.650000000000006,1,12.916500600088677,14.400129533434995,2.5,-5.0,15.0,261,1.0458618400343571,0.09465531463636705,0.7114196000002266,22.019730031626285,0.0,0.0,6.232084814980338,5.8903571806409385,0.5524145100583414
503,A14F2,2.0,das,False,True,two_medium,45.4,68.1,1,-2.428448755356487,1.0112494651327883,-22.5,22.5,5.0,831,0.3409846197724889,0.0008893217875264094,0.7092150999997102,29.404652164514825,0.013363028953229399,0.026373626373626374,10.382707264662974,8.820488395338877,7.8348492807869725
6,A1F11,,das,False,True,two_medium,22.9,34.349999999999994,1,-1.3407573658234748,-0.7458936629591666,-15.0,-25.0,5.0,274,0.5247958464158533,0.02059787699085182,0.696466600000349,27.835886613287354,0.0,0.0,8.941544487642208,7.535463215127764,4.105815601630968
499,A15F12,2.0,das,False,True,two_medium,56.2,84.30000000000001,1,-1.9291790625499223,1.1020266979107523,22.5,-22.5,10.0,723,0.34619288043673535,0.012157068891384997,0.5580169000004389,33.96822712357858,0.11385606874328678,0.20443587270973965,8.875067517873733,8.200389571268413,5.759400315935182
229,A2F13,3.0,das,False,True,two_medium,48.5,72.75,1,1.417315205628211,-2.4384763294043115,7.5,-37.5,5.0,670,0.4175495096022935,0.004188291670615374,0.5803882000000158,35.58524267742773,0.0,0.0,9.128594882672125,8.255458901071503,5.472637636489921
375,A3F5,4.0,das,False,True,two_medium,56.9,85.35,1,-0.05957979502153231,-1.3775230006637482,7.5,-52.5,15.0,505,0.6607681341369619,0.0013168807862711884,0.5832518999995955,51.678379436907285,0.0,0.0,10.088802282243812,9.454880677775275,7.770324934754053
89,A11F1,1.0,das,False,True,two_medium,33.1,49.650000000000006,1,-1.7209122137060744,-1.465750567423076,22.5,-22.5,15.0,455,0.4106362129799931,0.07421282182176706,0.5533230000000913,32.079467540093596,0.0008628127696289905,0.0017241379310344827,8.240577877738094,7.261569541207499,4.5608573058880255
270,A14F14,4.0,das,False,True,two_medium,45.4,68.1,1,1.1102024853034875,0.8807491982720242,10.0,25.0,5.0,629,0.4211330980037253,0.046561825442207175,0.5507005999988905,25.705383854145417,0.0,0.0,10.520098821249583,9.251387538036509,7.677176145233342
468,A2F14,4.0,das,False,True,two_medium,48.5,72.75,1,0.7628060998310704,0.3283699155318009,-22.5,-22.5,15.0,552,0.5155050965462443,0.09940275668733393,0.5527309999997669,32.59283081658749,0.0,0.0,11.097395241783545,9.946818011473045,9.125491906245228
362,A15F5,4.0,das,False,True,two_medium,56.2,84.30000000000001,1,-28.010577071474394,-37.90880612869904,7.5,-37.5,10.0,435,0.6056921016339324,0.03364826800829832,0.5687665000004927,35.51293012974267,0.0,0.0,4.963405584674783,4.825990007433768,0.9707526977395473
