scan_idx,phant_id,birads,beamformer,use_bent_ray,use_cf,delay_model,breast_radius_mm,grid_radius_mm,tvsvd_removed,peak_x_mm,peak_y_mm,gt_x_mm,gt_y_mm,gt_r_mm,blob_area_px,blob_compactness,cf_at_peak,runtime_sec,localization_error_mm,iou,dice,scr_db,smr_db,cnr
13,A13F14,4.0,dmas,False,True,two_medium,43.8,65.69999999999999,1,-0.24678822465217698,-2.1001588816625496,-22.5,-22.5,15.0,407,0.7606354610416692,0.06514365711306448,0.7156768999993801,30.18872226464529,0.0,0.0,11.88151642794592,10.636996915539745,8.930835982919238
50,A3F13,2.0,dmas,False,True,two_medium,56.9,85.35,1,0.07727985694890058,1.683680269552731,-22.5,37.5,5.0,491,0.7133874403573077,0.006455273691321755,0.6975597999989986,42.33842610174139,0.0,0.0,13.11081854049742,11.894853372259266,11.331385251210168
90,A11F1,1.0,dmas,False,True,two_medium,33.1,49.650000000000006,1,1.93163829074552,0.6045783632648618,7.5,-37.5,10.0,584,0.5361063948269236,0.04584259332985915,0.6907258999999613,38.50929166275698,0.0,0.0,8.823572052892803,7.4266870962686085,4.61483434016839
170,A1F1,,dmas,False,True,two_medium,22.9,34.349999999999994,1,1.862811000931031,2.2359063156130494,-7.5,30.0,5.0,200,1.241123023640412,0.07202262576943949,0.6447095000003173,29.30029228445632,0.0,0.0,10.262965436405274,8.82400054028514,7.056026201751541
16,A13F14,4.0,dmas,False,True,two_medium,43.8,65.69999999999999,1,0.4332094130020941,0.8540089994714155,7.5,-7.5,5.0,358,1.1703331633560312,0.22179467572758066,0.7082951000011235,10.942074554842497,0.004597701149425287,0.009153318077803204,12.81443511588715,11.457756280954536,10.589525727569537
242,A16F2,1.0,dmas,False,True,two_medium,57.0,85.5,1,-0.8943048541958796,3.7993571824514962,7.5,37.5,10.0,98,1.3683381335635543,0.5294073065841689,0.7439024000013887,34.730356754590936,0.0,0.0,18.238055906697753,17.383455220942086,32.12120258464137
402,A1F3,,dmas,False,True,two_medium,22.9,34.349999999999994,1,21.108861248104756,-18.873248969768916,-7.5,-22.5,10.0,250,0.7915325405869975,0.06397417549769908,0.6918722999980673,28.837826980349824,0.0,0.0,4.977383819078071,4.526180115515785,1.4260146179252355
406,A1F3,,dmas,False,True,two_medium,22.9,34.349999999999994,1,21.176250050090577,24.909993241758556,7.5,-25.0,10.0,214,1.2708900337773454,0.11945026186505057,0.6972738999975263,51.749852568147354,0.0,0.0,4.4796163327851515,4.150051052818969,1.3657517983385228
299,A11F3,2.0,dmas,False,True,two_medium,33.1,49.650000000000006,1,2.3455017323914658,2.6448855341364625,7.5,-37.5,15.0,257,1.1943628875333976,0.8990029660163006,0.7264892999992298,40.47444486265004,0.0,0.0,10.376632756610118,9.409039081688851,5.340553045894369
394,A2F5,4.0,dmas,False,True,two_medium,48.5,72.75,1,0.1164862931484276,0.9082705707096059,22.5,-22.5,15.0,82,1.5243230626885385,0.24827362352594903,0.8128876000009768,32.38778808403504,0.0,0.0,16.784585436798388,16.076126208968734,30.1073812332565
264,A14F14,4.0,dmas,False,True,two_medium,45.4,68.1,1,-0.2780234400244592,-0.22956093971392205,7.5,-52.5,5.0,343,1.2382261191396715,0.011050083703593972,0.839210500002082,52.84596908174407,0.0,0.0,12.840057190529222,11.60689866266994,10.268689141874543
171,A1F1,,dmas,False,True,two_medium,22.9,34.349999999999994,1,2.475529271281969,2.7626866508828334,-7.5,-15.0,5.0,203,1.2055639105457996,0.17517034323673666,0.7143009999999776,20.372143267208155,0.0,0.0,9.670865995289157,8.391333718244885,6.509782025622874
374,A15F5,4.0,dmas,False,True,two_medium,56.2,84.30000000000001,1,-1.4365051510488605,-0.32171587696911885,17.5,22.5,5.0,352,0.786375547778565,0.009090377606230262,0.8758259000023827,29.65504919747739,0.0,0.0,11.771831047795779,11.08634025357939,11.124023327460273
93,A11F1,1.0,dmas,False,True,two_medium,33.1,49.650000000000006,1,2.9905670009872622,-0.011597229822023533,7.5,-37.5,15.0,506,0.8027500985817121,0.1780892453808169,0.7217705000002752,37.7586457414944,0.0,0.0,8.471441188748503,7.334488557117778,3.865681035233944
228,A2F13,3.0,dmas,False,True,two_medium,48.5,72.75,1,2.755303106940353,-1.3927350259406581,-32.5,22.5,10.0,337,0.6785558239126808,0.19289521170266366,0.62825359999988,42.58872132598078,0.0,0.0,11.092765190688125,10.355664831436313,8.002557422606138
